"login","password","PersonLogin","PersonPassword","PersonName","PersonSurname","holdingName","ComityName","CompanyName","role","roleId","currentPersonId","currentUserId","CompanyId","ComityId","holdingId","isValid","personId","AddedAdminToComity","userId","AddedDirToComity","AddedUser","AddedLogPass","AddedUserToComity","idMeeteng","idIssue"
"admin_8","admin123","user_nums_3_954","password_954","Ivan_954","Petrovich_954","NT_Holding_8","comity_8_UC01_64","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","3b6e4ddd-9e06-4672-a02f-0946b9edc600","360c710f-0236-4fe8-8e3d-ee1889b4e60c","1190b805-2b1a-40f4-aefb-2bb4305aaa83","b746154a-84fb-43a0-a413-73c0394d40b1","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","23bed3d1-e139-4b46-866d-e0bc20197fd4","Y","25bc53cf-6ec3-409b-b288-31d06b385f39","N","Y","Y","Y","",""
"admin_9","admin123","user_nums_3_955","password_955","Ivan_955","Petrovich_955","NT_Holding_8","comity_8_UC01_64","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","3e6cff93-1700-4156-970a-dbdb062eacff","b3d78b28-527f-4f6a-b65e-5f58566d1e81","1190b805-2b1a-40f4-aefb-2bb4305aaa83","b746154a-84fb-43a0-a413-73c0394d40b1","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","08fe1a11-a34e-45e8-a1d3-b1688ed8b0a4","Y","f9efa5f8-5400-40e6-a211-a06ecf3afdc9","N","Y","Y","Y","",""
"admin_10","admin123","user_nums_3_956","password_956","Ivan_956","Petrovich_956","NT_Holding_8","comity_8_UC01_64","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","4b890848-4d8b-4093-a18b-e13b6fa0c043","48f5daeb-7dc7-4750-b96a-babe2c882f72","1190b805-2b1a-40f4-aefb-2bb4305aaa83","b746154a-84fb-43a0-a413-73c0394d40b1","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","56aee633-9af9-4259-bbc1-70faca2c16f3","Y","e47d8d4f-a5f1-45f9-a742-1b14186c29f3","N","Y","Y","Y","",""
"admin","admin123","user_nums_3_957","password_957","Ivan_957","Petrovich_957","NT_Holding_8","comity_8_UC01_64","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","16346104-e6e5-4bef-8522-f835b7ae895c","b1115cfb-c31c-420f-a118-e39e507a994f","1190b805-2b1a-40f4-aefb-2bb4305aaa83","b746154a-84fb-43a0-a413-73c0394d40b1","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","a5393584-2bef-4b1e-93b5-488ad2adb0c0","Y","91ddfb0e-1aec-48a7-ad2e-1395f7b2e253","N","Y","Y","Y","",""
"admin_1","admin123","user_nums_3_958","password_958","Ivan_958","Petrovich_958","NT_Holding_8","comity_8_UC01_64","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","50cb1c70-2cea-44fa-b412-9ebd81031654","f84ad0da-b942-4c2f-989a-55e8c7186313","1190b805-2b1a-40f4-aefb-2bb4305aaa83","b746154a-84fb-43a0-a413-73c0394d40b1","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","d44fedd3-ce21-4945-b3ca-412200a63fe6","N","cfbabbb2-3f8c-4cbf-8d16-1dabaea86abb","N","Y","Y","Y","",""
"admin_2","admin123","user_nums_3_959","password_959","Ivan_959","Petrovich_959","NT_Holding_8","comity_8_UC01_64","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","1c46600d-6834-4d9f-998b-ba18d7561b7a","b44e78ac-07b2-47fc-a2f7-f605bd0423b6","1190b805-2b1a-40f4-aefb-2bb4305aaa83","b746154a-84fb-43a0-a413-73c0394d40b1","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","c2607de4-d6ad-4695-82f2-71e87b8fb029","Y","73635d1b-2b61-4584-b711-8f375db7413e","N","Y","Y","Y","",""
"admin_3","admin123","user_nums_3_960","password_960","Ivan_960","Petrovich_960","NT_Holding_8","comity_8_UC01_64","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","30b13b70-9414-48d3-84d1-2e456eeb9a44","3c1a6e5c-4006-450f-aa4d-e422a96986cf","1190b805-2b1a-40f4-aefb-2bb4305aaa83","b746154a-84fb-43a0-a413-73c0394d40b1","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","4cde3fc7-1b2a-415c-849a-1223981df221","N","8607d076-83b9-4e85-9801-d416a6723604","N","Y","Y","Y","",""
"admin_6","admin123","user_nums_3_963","password_963","Ivan_963","Petrovich_963","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","9eab595c-b7d8-449e-a72e-9a75e927f2fa","b17c1f59-6acf-4028-b6c2-569c5b8049e6","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a81aca60-ef60-4ee3-aff1-16922fd524b8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","412a37fa-160d-4a64-b7de-542aa6914944","Y","06b192c8-76b2-4e42-ad12-aa9d1743daee","Y","Y","Y","Y","",""
"admin_4","admin123","user_nums_3_961","password_961","Ivan_961","Petrovich_961","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","a2392f75-5565-47d4-b605-0c93b61bba8c","fe17b189-399b-4abc-bd07-e193197abcde","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a81aca60-ef60-4ee3-aff1-16922fd524b8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","61656c9b-fa7f-4a43-8582-459761b8caf8","Y","2a01b06d-6caf-4951-8900-d24f5e47c59b","N","Y","Y","Y","",""
"admin_5","admin123","user_nums_3_962","password_962","Ivan_962","Petrovich_962","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","d49deec7-1a64-4d55-9deb-685724d56e32","3c9ddfd7-8b9d-4700-9d08-bfb2ea3ac19b","1190b805-2b1a-40f4-aefb-2bb4305aaa83","2facf720-072d-4e6f-bf40-79cb3ca0eea8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","1d1b2af1-b66f-47b2-96eb-381eba8ff208","Y","000c3cb2-2ab3-49e0-bee5-f9fd9ebbae3c","Y","Y","Y","Y","",""
"admin_7","admin123","user_nums_3_964","password_964","Ivan_964","Petrovich_964","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","1d21c0e0-eb5a-4139-81f5-c2c74debe8ea","7deedaa6-e1ed-46b1-970e-d43d54e6f3d9","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a81aca60-ef60-4ee3-aff1-16922fd524b8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","300acd25-8f75-4df9-8630-843895fe1dd3","Y","e2aa67be-8969-44a0-aac7-e7f7eb6ef400","N","Y","Y","Y","",""
"admin_8","admin123","user_nums_3_965","password_965","Ivan_965","Petrovich_965","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","3b6e4ddd-9e06-4672-a02f-0946b9edc600","360c710f-0236-4fe8-8e3d-ee1889b4e60c","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a81aca60-ef60-4ee3-aff1-16922fd524b8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","9d64543f-65d1-46d6-b78d-4fe810c41108","Y","689fc50b-d111-4f99-9089-7aaf2e580083","N","Y","Y","Y","",""
"admin_9","admin123","user_nums_3_966","password_966","Ivan_966","Petrovich_966","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","3e6cff93-1700-4156-970a-dbdb062eacff","b3d78b28-527f-4f6a-b65e-5f58566d1e81","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a81aca60-ef60-4ee3-aff1-16922fd524b8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","e24230a1-2c3f-491f-a6a6-d54c0303ac67","Y","7921cc9b-732b-43e1-8b37-2978f6abd899","N","Y","Y","Y","",""
"admin_10","admin123","user_nums_3_967","password_967","Ivan_967","Petrovich_967","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","4b890848-4d8b-4093-a18b-e13b6fa0c043","48f5daeb-7dc7-4750-b96a-babe2c882f72","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a81aca60-ef60-4ee3-aff1-16922fd524b8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","e6918384-9e8a-4cfc-ac48-a0603656566b","Y","b4814890-279b-43a6-b031-36d67e52d2e1","N","Y","Y","Y","",""
"admin","admin123","user_nums_3_968","password_968","Ivan_968","Petrovich_968","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","16346104-e6e5-4bef-8522-f835b7ae895c","b1115cfb-c31c-420f-a118-e39e507a994f","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a81aca60-ef60-4ee3-aff1-16922fd524b8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","55f415ff-640f-4802-88aa-1d429d5d58bc","Y","a53179ae-3d3c-40bd-bf88-efe7f9bee171","N","Y","Y","Y","",""
"admin_1","admin123","user_nums_3_969","password_969","Ivan_969","Petrovich_969","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","50cb1c70-2cea-44fa-b412-9ebd81031654","f84ad0da-b942-4c2f-989a-55e8c7186313","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a81aca60-ef60-4ee3-aff1-16922fd524b8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","8fb244f7-90f8-4639-9a22-6d95f4b20ad7","Y","76094bcf-94ad-4d89-9e47-56e93c4fdf89","N","Y","Y","Y","",""
"admin_2","admin123","user_nums_3_970","password_970","Ivan_970","Petrovich_970","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","1c46600d-6834-4d9f-998b-ba18d7561b7a","b44e78ac-07b2-47fc-a2f7-f605bd0423b6","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a81aca60-ef60-4ee3-aff1-16922fd524b8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","176094b6-7a38-4236-9f06-d02a096b26ec","Y","ceffe83e-60cf-4637-bce9-b4bf1da05abe","N","Y","Y","Y","",""
"admin_3","admin123","user_nums_3_971","password_971","Ivan_971","Petrovich_971","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","30b13b70-9414-48d3-84d1-2e456eeb9a44","3c1a6e5c-4006-450f-aa4d-e422a96986cf","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a81aca60-ef60-4ee3-aff1-16922fd524b8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","d302bbfa-8300-42ad-9fcc-49ce28deff70","Y","6b27b398-4460-4b70-a415-437b5096e59a","N","Y","Y","Y","",""
"admin_4","admin123","user_nums_3_972","password_972","Ivan_972","Petrovich_972","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","a2392f75-5565-47d4-b605-0c93b61bba8c","fe17b189-399b-4abc-bd07-e193197abcde","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a81aca60-ef60-4ee3-aff1-16922fd524b8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","5eed5549-3511-4be7-b47a-3e6d14a07150","N","d88b6649-7562-4b4d-9229-a81051218400","N","Y","Y","Y","",""
"admin_5","admin123","user_nums_3_973","password_973","Ivan_973","Petrovich_973","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","d49deec7-1a64-4d55-9deb-685724d56e32","3c9ddfd7-8b9d-4700-9d08-bfb2ea3ac19b","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a81aca60-ef60-4ee3-aff1-16922fd524b8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","fd259f5f-0b4c-46ae-8797-87845adf5804","Y","07eb2de9-0b68-44eb-b8f6-1d5097ec2d17","N","Y","Y","Y","",""
"admin_6","admin123","user_nums_3_974","password_974","Ivan_974","Petrovich_974","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","9eab595c-b7d8-449e-a72e-9a75e927f2fa","b17c1f59-6acf-4028-b6c2-569c5b8049e6","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a81aca60-ef60-4ee3-aff1-16922fd524b8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","ec7f94dd-6aa4-4800-9505-6110bb6e06c1","N","aefa5c8e-f258-4da3-b773-dd4ee802ed7f","N","Y","Y","Y","",""
"admin_7","admin123","user_nums_3_975","password_975","Ivan_975","Petrovich_975","NT_Holding_8","comity_8_UC01_65","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","1d21c0e0-eb5a-4139-81f5-c2c74debe8ea","7deedaa6-e1ed-46b1-970e-d43d54e6f3d9","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a81aca60-ef60-4ee3-aff1-16922fd524b8","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","b5eeef7a-5ec6-49f3-8654-a5075ed8e1ea","N","a52d1473-0b3f-4444-bded-822dda8aaafd","N","Y","Y","Y","",""
"admin_8","admin123","user_nums_3_976","password_976","Ivan_976","Petrovich_976","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","3b6e4ddd-9e06-4672-a02f-0946b9edc600","360c710f-0236-4fe8-8e3d-ee1889b4e60c","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a0d0b166-cd4a-4275-ac4b-3dce60cce51e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","1400e5be-1434-463d-ba66-f1165408842b","Y","eda988d0-68d8-4bbf-9aba-6bf5cfb61cab","Y","Y","Y","Y","",""
"admin_9","admin123","user_nums_3_977","password_977","Ivan_977","Petrovich_977","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","3e6cff93-1700-4156-970a-dbdb062eacff","b3d78b28-527f-4f6a-b65e-5f58566d1e81","1190b805-2b1a-40f4-aefb-2bb4305aaa83","7c67c432-2169-4070-ae7a-8d1b3162b4f2","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","aec5a402-25f3-4f47-af3f-719d92f6d286","Y","e84d3eaf-75c9-448b-a808-6302acf0dd3c","Y","Y","Y","Y","",""
"admin_10","admin123","user_nums_3_978","password_978","Ivan_978","Petrovich_978","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","4b890848-4d8b-4093-a18b-e13b6fa0c043","48f5daeb-7dc7-4750-b96a-babe2c882f72","1190b805-2b1a-40f4-aefb-2bb4305aaa83","1b99e629-7a35-47fe-af81-ba267bdd745e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","7a4dd162-2fd0-41f6-af42-717992d85efb","Y","ee295f85-6a46-4a94-8eb4-867fdefcd102","Y","Y","Y","Y","",""
"admin_2","admin123","user_nums_3_981","password_981","Ivan_981","Petrovich_981","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","1c46600d-6834-4d9f-998b-ba18d7561b7a","b44e78ac-07b2-47fc-a2f7-f605bd0423b6","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a0d0b166-cd4a-4275-ac4b-3dce60cce51e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","bbe3c79f-fe52-461b-9389-4ce37fcad6ec","Y","228e4290-6cba-48e1-8186-39ebe9eab5d9","N","Y","Y","Y","",""
"admin_1","admin123","user_nums_3_980","password_980","Ivan_980","Petrovich_980","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","50cb1c70-2cea-44fa-b412-9ebd81031654","f84ad0da-b942-4c2f-989a-55e8c7186313","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a0d0b166-cd4a-4275-ac4b-3dce60cce51e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","3a556fd0-1ca5-450e-854e-394a79d6eca9","Y","8fd7046b-b4ac-42b4-8f8a-42625eb58392","N","Y","Y","Y","",""
"admin","admin123","user_nums_3_979","password_979","Ivan_979","Petrovich_979","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","16346104-e6e5-4bef-8522-f835b7ae895c","b1115cfb-c31c-420f-a118-e39e507a994f","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a0d0b166-cd4a-4275-ac4b-3dce60cce51e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","2745d07b-45bf-4465-ae9c-adc43e64297d","Y","c08ce8f8-9d36-4399-985a-691f4f2e840c","N","Y","Y","Y","",""
"admin_3","admin123","user_nums_3_982","password_982","Ivan_982","Petrovich_982","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","30b13b70-9414-48d3-84d1-2e456eeb9a44","3c1a6e5c-4006-450f-aa4d-e422a96986cf","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a0d0b166-cd4a-4275-ac4b-3dce60cce51e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","f44111db-f793-4276-b8a1-b38f4572e5c2","Y","6526727c-d0ec-46fe-8e18-f1b7c9930dfd","N","Y","Y","Y","",""
"admin_4","admin123","user_nums_3_983","password_983","Ivan_983","Petrovich_983","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","a2392f75-5565-47d4-b605-0c93b61bba8c","fe17b189-399b-4abc-bd07-e193197abcde","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a0d0b166-cd4a-4275-ac4b-3dce60cce51e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","09fc314f-6ad8-4425-8bc2-32ed5feec6c8","Y","8818f043-1c1e-47ab-8f85-ecd8b982f399","N","Y","Y","Y","",""
"admin_5","admin123","user_nums_3_984","password_984","Ivan_984","Petrovich_984","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","d49deec7-1a64-4d55-9deb-685724d56e32","3c9ddfd7-8b9d-4700-9d08-bfb2ea3ac19b","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a0d0b166-cd4a-4275-ac4b-3dce60cce51e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","f6e58491-9443-45f4-839f-42eef21c8528","Y","feba91b0-c0e5-4f93-8448-d7f0b7e8033b","N","Y","Y","Y","",""
"admin_6","admin123","user_nums_3_985","password_985","Ivan_985","Petrovich_985","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","9eab595c-b7d8-449e-a72e-9a75e927f2fa","b17c1f59-6acf-4028-b6c2-569c5b8049e6","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a0d0b166-cd4a-4275-ac4b-3dce60cce51e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","c58d50ae-a385-4fc5-b7f7-e56b3b0f252e","Y","233d2f04-f4e7-4c12-a5d4-da07628501b1","N","Y","Y","Y","",""
"admin_8","admin123","user_nums_3_987","password_987","Ivan_987","Petrovich_987","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","3b6e4ddd-9e06-4672-a02f-0946b9edc600","360c710f-0236-4fe8-8e3d-ee1889b4e60c","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a0d0b166-cd4a-4275-ac4b-3dce60cce51e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","4e7e48d5-6642-4466-9fc4-aff2ab4f32e4","N","0eca51ba-408e-401f-aa7d-17fe62c934b6","N","Y","Y","Y","",""
"admin_7","admin123","user_nums_3_986","password_986","Ivan_986","Petrovich_986","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","1d21c0e0-eb5a-4139-81f5-c2c74debe8ea","7deedaa6-e1ed-46b1-970e-d43d54e6f3d9","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a0d0b166-cd4a-4275-ac4b-3dce60cce51e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","aa97615a-bc04-4ea8-8683-9691e527ef77","Y","b7b99071-b49e-49d4-bcd2-a7d67e321499","N","Y","Y","Y","",""
"admin_9","admin123","user_nums_3_988","password_988","Ivan_988","Petrovich_988","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","3e6cff93-1700-4156-970a-dbdb062eacff","b3d78b28-527f-4f6a-b65e-5f58566d1e81","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a0d0b166-cd4a-4275-ac4b-3dce60cce51e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","60975a14-a339-4091-918b-c991c6b468b4","Y","37bdf53f-e3d4-4e06-8cc8-c7759e19402f","N","Y","Y","Y","",""
"admin_10","admin123","user_nums_3_989","password_989","Ivan_989","Petrovich_989","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","4b890848-4d8b-4093-a18b-e13b6fa0c043","48f5daeb-7dc7-4750-b96a-babe2c882f72","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a0d0b166-cd4a-4275-ac4b-3dce60cce51e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","5745bd5e-4684-44ab-9200-e116f765b711","Y","b765a707-c0af-4636-9aa0-3c6e8805fd44","N","Y","Y","Y","",""
"admin","admin123","user_nums_3_990","password_990","Ivan_990","Petrovich_990","NT_Holding_8","comity_8_UC01_66","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","16346104-e6e5-4bef-8522-f835b7ae895c","b1115cfb-c31c-420f-a118-e39e507a994f","1190b805-2b1a-40f4-aefb-2bb4305aaa83","a0d0b166-cd4a-4275-ac4b-3dce60cce51e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","917aac35-5100-44eb-b2bb-454eb4875a5e","N","8404c999-e0dd-4cbf-8bfe-214e037973bc","N","Y","Y","Y","",""
"admin_1","admin123","user_nums_3_991","password_991","Ivan_991","Petrovich_991","NT_Holding_8","comity_8_UC01_67","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","50cb1c70-2cea-44fa-b412-9ebd81031654","f84ad0da-b942-4c2f-989a-55e8c7186313","1190b805-2b1a-40f4-aefb-2bb4305aaa83","6316b7b3-0fb2-44a6-bff3-f06458a9715c","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","b5296633-f95a-42a7-bf0b-cb8c906ebc30","Y","e127b9bc-c25a-4342-8127-ff2e8c73da64","Y","Y","Y","Y","",""
"admin_2","admin123","user_nums_3_992","password_992","Ivan_992","Petrovich_992","NT_Holding_8","comity_8_UC01_67","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","1c46600d-6834-4d9f-998b-ba18d7561b7a","b44e78ac-07b2-47fc-a2f7-f605bd0423b6","1190b805-2b1a-40f4-aefb-2bb4305aaa83","b544375d-20e2-45b0-9487-3ab31a73e98e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","c095b5be-e76a-461c-ab69-87dd503d6dd0","Y","a5f85b54-d3cc-4253-b0f5-2de0a1c54a24","Y","Y","Y","Y","",""
"admin_3","admin123","user_nums_3_993","password_993","Ivan_993","Petrovich_993","NT_Holding_8","comity_8_UC01_67","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","30b13b70-9414-48d3-84d1-2e456eeb9a44","3c1a6e5c-4006-450f-aa4d-e422a96986cf","1190b805-2b1a-40f4-aefb-2bb4305aaa83","b544375d-20e2-45b0-9487-3ab31a73e98e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","da447138-e9d1-4500-bbb1-c0eff0ec69c8","Y","b5df9606-d033-4f73-8103-1223a20a0ca4","N","Y","Y","Y","",""
"admin_4","admin123","user_nums_3_994","password_994","Ivan_994","Petrovich_994","NT_Holding_8","comity_8_UC01_67","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","a2392f75-5565-47d4-b605-0c93b61bba8c","fe17b189-399b-4abc-bd07-e193197abcde","1190b805-2b1a-40f4-aefb-2bb4305aaa83","b544375d-20e2-45b0-9487-3ab31a73e98e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","f4433a69-ca61-4510-8eb1-ba3b6f4356bc","Y","cd6cbfbe-df0a-42f3-ad6f-069ec9f7a6e7","N","Y","Y","Y","",""
"admin_5","admin123","user_nums_3_995","password_995","Ivan_995","Petrovich_995","NT_Holding_8","comity_8_UC01_67","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","d49deec7-1a64-4d55-9deb-685724d56e32","3c9ddfd7-8b9d-4700-9d08-bfb2ea3ac19b","1190b805-2b1a-40f4-aefb-2bb4305aaa83","b544375d-20e2-45b0-9487-3ab31a73e98e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","8fd48a2c-9130-4f94-aff3-6209dcf6686f","Y","ac19cbe8-5601-41dd-8464-0708d4a32ee0","N","Y","Y","Y","",""
"admin_6","admin123","user_nums_3_996","password_996","Ivan_996","Petrovich_996","NT_Holding_8","comity_8_UC01_67","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","9eab595c-b7d8-449e-a72e-9a75e927f2fa","b17c1f59-6acf-4028-b6c2-569c5b8049e6","1190b805-2b1a-40f4-aefb-2bb4305aaa83","b544375d-20e2-45b0-9487-3ab31a73e98e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","018b4c38-90f4-4bb3-ac44-cd464c212cf8","Y","d94343f8-64d7-4e74-b6cd-e2636dae80fa","N","Y","Y","Y","",""
"admin_7","admin123","user_nums_3_997","password_997","Ivan_997","Petrovich_997","NT_Holding_8","comity_8_UC01_67","company_8_UC01","Секретарь","87c52dfd-3e5b-45fb-9798-2b9449285379","1d21c0e0-eb5a-4139-81f5-c2c74debe8ea","7deedaa6-e1ed-46b1-970e-d43d54e6f3d9","1190b805-2b1a-40f4-aefb-2bb4305aaa83","b544375d-20e2-45b0-9487-3ab31a73e98e","c744e0e7-7e61-4e71-ab8d-997d34a9126b","Y","65ee63f7-6a8e-4722-af21-bee202c68e60","Y","13c17d43-5a9d-459e-97b8-2f9cca1bed32","N","Y","Y","Y","",""
